district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27
三重區,房地(土地+建物),新北市三重區重新路五段481~510號,4.1,其他,,,1080512,土地1建物1車位0,九層,十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,990304,48.15,1,0,1,有,有,6180000,128349,,0,0,,RPTOMLLLOHOFFGF56DA
蘆洲區,房地(土地+建物),新北市蘆洲區三民路61~90號,14.47,住,,,1080511,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921119,133.97,4,2,2,有,有,15600000,116444,,0,0,含增建或未登記建物。,RPWPMLLJPHOFFGF86DA
中和區,房地(土地+建物),新北市中和區福美路312巷1~30號,28.91,商,,,1080422,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680321,90.09,5,3,3,有,無,8600000,95460,,0,0,含增建或未登記建物。,RPTSMLKLOHOFFHF96DA
林口區,房地(土地+建物)+車位,新北市林口區三民路181~210號,36.51,住,,,1080517,土地1建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060323,305.62,4,2,2,有,有,29980000,108445,坡道平面,61.44,3500000,,RPVOMLRKOHOFFBF86EA
五股區,房地(土地+建物)+車位,新北市五股區成泰路四段22巷1~30號,15.87,住,,,1080519,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840715,152.26,3,2,2,有,有,8700000,57139,坡道平面,0,0,後陽台、主臥、廚房增建,RPWQMLRKOHOFFBF17EA
板橋區,房地(土地+建物)+車位,新北市板橋區大同街1~30號,18.85,住,,,1080519,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050830,155.76,3,2,2,有,有,26160000,189038,坡道機械,25.31,1500000,土地及建物分次登記案件。前案土地登記收件字號：;,RPRPMLTKPHOFFAF76EA
三峽區,土地,橫溪段頂寮小段241~270地號,1100,,山坡地保育區,農牧用地,1080430,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4000000,3636,,0,0,,RPTPMLKLOHOFFIF86EA
中和區,房地(土地+建物),新北市中和區景新街467巷20弄61~90號,15.88,住,,,1080508,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,611218,44.55,2,2,2,有,無,5000000,112233,,0,0,親友、員工或其他特殊關係間之交易。;,RPUPMLLLOHOFFHF96EA
三峽區,房地(土地+建物)+車位,新北市三峽區大同路39巷31~60號,28.15,住,,,1080530,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080429,158.43,3,2,2,有,有,10750000,67853,升降機械,26.25,0,,RPWTMLTKPHOFFIF48EA
新店區,房地(土地+建物)+車位,新北市新店區安光路15巷1~30號,19.38,住,,,1080516,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061205,156.64,2,2,1,有,有,16700000,121691,坡道平面,35.02,1900000,,RPPNMLLKOHOFFCF38CD
汐止區,房地(土地+建物),新北市汐止區大同路二段271~300號,4.73,住,,,1080410,土地1建物1車位0,十六層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840126,53.08,1,1,1,有,有,4900000,92313,,0,0,,RPQQMLKLOHOFFDF78EA
萬里區,房地(土地+建物),新北市萬里區玉田1~30號,8.9,其他,,,1080603,土地2建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860626,39.84,0,0,0,無,有,1150000,28865,,0,0,,RPXOMLMLPHOFFDF96EA
萬里區,土地,下萬里加投段公館崙小段121~150地號,2173,,山坡地保育區,農牧用地,1080613,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2908888,1339,,0,0,標售地籍清理。,RPVONLTKOHOFFDF37EA
汐止區,房地(土地+建物)+車位,新北市汐止區新台五路一段151~180號,19.07,住,,,1080530,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960910,164.86,4,2,2,有,有,16500000,100085,坡道平面,39.42,0,,RPTNMLSJPHOFFDF86EA
汐止區,車位,新北市汐止區大同路一段151~180號,1.2,工,,,1080610,土地0建物0車位1,地下二層，地下三層，地下四層,十四層,其他,見使用執照,鋼筋混凝土造,830115,38.8,0,0,0,有,有,1200000,,坡道平面,38.8,1200000,單獨車位交易。;,RPRNMLPKPHOFFDF09EA
雙溪區,房地(土地+建物),新北市雙溪區自強路8巷1~30號,40.22,住,,,1080523,土地3建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,650319,52.19,2,1,1,有,無,1800000,34489,,0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLLOHOFFFF68EA
雙溪區,土地,柑腳段盤山坑小段151~180地號,136,,山坡地保育區,林業用地,1080521,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,55066,405,,0,0,向政府機關承購之案件。;,RPQNMLSJPHOFFFF76EA
雙溪區,土地,柑腳段盤山坑小段151~180地號,233,,山坡地保育區,農牧用地,1080521,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,91666,393,,0,0,向政府機關承購之案件。;,SPQNMLSJPHOFFFF86EA
雙溪區,土地,柑腳段盤山坑小段151~180地號,1542,,山坡地保育區,農牧用地,1080521,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,616066,400,,0,0,向政府機關承購之案件。;,TPQNMLSJPHOFFFF96EA
雙溪區,土地,柑腳段盤山坑小段151~180地號,150,,山坡地保育區,農牧用地,1080521,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,59066,394,,0,0,向政府機關承購之案件。;,UPQNMLSJPHOFFFF07EA
雙溪區,土地,柑腳段盤山坑小段151~180地號,524,,山坡地保育區,農牧用地,1080521,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,221266,422,,0,0,向政府機關承購之案件。;,VPQNMLSJPHOFFFF17EA
板橋區,房地(土地+建物)+車位,新北市板橋區華東街241~270號,14.93,住,,,1080516,土地2建物1車位1,十七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031003,170.85,3,2,2,有,有,22500000,137311,升降機械,10.63,500000,,RPOOMLNLPHOFFAF48EA
三峽區,土地,仁愛段151~180地號,307.81,,山坡地保育區,農牧用地,1080529,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,900000,2924,,0,0,受債權債務影響或債務抵償之交易。;,RPUNMLSJPHOFFIF37DA
土城區,車位,新北市土城區中央路三段151~180號,3.95,住,,,1080517,土地0建物0車位1,,,住宅大樓(11層含以上有電梯),,,,42.93,0,0,0,無,無,1900000,,坡道平面,42.93,1900000,單獨車位交易。;,RPUNMLTKPHOFFAF86EA
五股區,房地(土地+建物),新北市五股區成泰路一段211~240號,10.42,住,,,1080510,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820811,72.87,2,1,1,有,有,5700000,78221,,0,0,,RPQRMLSKOHOFFBF76EA
中和區,房地(土地+建物),新北市中和區圓通路252巷1~30號,26.98,住,,,1080505,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760509,94.55,3,2,1,有,無,7030000,74352,,0,0,含增建或未登記建物。,RPUSMLKLOHOFFHF07DA
中和區,房地(土地+建物)+車位,新北市中和區中正路151~180號,10.83,住,,,1080526,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940805,140.04,5,2,2,有,有,14150000,117973,坡道平面,37.05,2000000,含增建或未登記建物。,RPVPMLKLOHOFFHF86DA
中和區,房地(土地+建物),新北市中和區中正路151~180號,7.43,住,,,1080413,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940805,72.85,3,2,1,有,有,10180000,139739,,0,0,含增建或未登記建物。,RPWPMLKLOHOFFHF96DA
中和區,房地(土地+建物),新北市中和區圓通路141巷35弄1~30號,22.13,住,,,1080502,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711022,75,3,2,1,有,無,7400000,98667,,0,0,,RPSSMLKLOHOFFHF86DA
永和區,房地(土地+建物),新北市永和區得和路373巷16弄1~30號,27.55,住,,,1080519,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690108,91.79,3,2,2,有,無,8480000,92385,,0,0,含增建或未登記建物。,RPOQMLLLOHOFFHF98DA
永和區,車位,新北市永和區竹林路66巷1~30號,5.44,住,,,1080602,土地0建物0車位1,地下層,六層,其他,商業用,鋼筋混凝土造,661021,31.4,0,0,0,有,有,1950000,,坡道平面,31.4,1950000,,RPORMLSLOHOFFHF17DA
土城區,土地,員和段1291~1320地號,1.69,商,,,1080610,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,510000,301775,,0,0,畸零地或有合併使用之交易。;,RPWOMLKLOHOFFAF88EA
中和區,房地(土地+建物)+車位,新北市中和區景平路431巷1~30號,14.36,住,,,1080525,土地4建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860910,127.08,3,2,2,有,有,15380000,130945,坡道平面,24.9,2000000,含增建或未登記建物,RPRPMLSKOHOFFHF17DA
中和區,房地(土地+建物),新北市中和區圓通路369巷61~90號,251.74,其他,,,1080321,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,780208,280.41,6,3,4,有,有,26600000,94861,,0,0,含增建或未登記建物。,RPPPMLSKOHOFFHF96DA
三重區,房地(土地+建物),新北市三重區文化南路10巷1~30號,13.14,商,,,1080529,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680106,38.5,6,1,2,有,無,3500000,90909,,0,0,含增建或未登記建物。;共有人買賣,RPSOMLPLOHOFFGF86DA
淡水區,房地(土地+建物),新北市淡水區民權路1~30號,5.67,工,,,1080519,土地1建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,971223,52.24,2,1,1,有,有,5150000,98583,,0,0,含增建或未登記建物。,RPUNMLNLOHOFFEF56DA
三芝區,房地(土地+建物)+車位,新北市三芝區海景一街1~30號,316,,山坡地保育區,丙種建築用地,1080514,土地2建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,801126,456.74,8,4,4,有,有,18500000,40504,其他,0,0,含增建或未登記建物。,RPXNMLNLOHOFFEF86DA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段1~30號,15,住,,,1080506,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990105,112.43,3,1,1,有,有,8050000,81084,坡道平面,29.8,1350000,,RPXOMLSKOHOFFEF37DA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街190巷1~30號,36.15,,山坡地保育區,丙種建築用地,1080505,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,870430,121.68,4,2,2,有,有,9700000,79717,坡道平面,0,0,含增建或未登記建物。,RPORMLSKOHOFFDF66DA
新店區,房地(土地+建物),新北市新店區二十張路98巷2弄1~30號,27.54,住,,,1080516,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750426,99.84,3,2,2,有,無,10200000,102163,,0,0,含增建或未登記建物。,RPVOMLNJPHOFFCF09DA
新店區,房地(土地+建物)+車位,新北市新店區北新路二段241~270號,24.01,住,,,1080402,土地4建物1車位1,二十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,850711,223.53,4,2,2,有,有,32800000,146736,坡道機械,0,1600000,含增建或未登記建物。,RPQNMLNLOHOFFCF58DA
新莊區,房地(土地+建物),新北市新莊區中華路二段151~180號,12.13,住,,,1080501,土地1建物1車位0,一層，騎樓,十二層,店面(店鋪),商業用,鋼筋混凝土造,840516,90.18,0,1,1,有,有,17100000,189621,,0,0,含增建或未登記建物。,RPTNMLQLOHOFFBF09DA
林口區,土地,菁埔段粉寮水尾小段211~240地號,246.72,農,,,1080425,土地7建物0車位0,,,其他,,,,0,0,0,0,有,無,2287100,9270,,0,0,"包含公共設施保留地之交易。;瑕疵物件之交易。;有地上權,農地,道路用地,無權占用違建",RPWNMLNJPHOFFBF98DA
新店區,車位,新北市新店區中興路三段121~150號,0.05,住,,,1080531,土地0建物0車位1,地下二層，地下三層,二十四層,其他,見使用執照,鋼筋混凝土造,810502,36.21,0,0,0,有,有,2600000,,坡道平面,35.3,2600000,,RPPNMLKLOHOFFCF18DA
新店區,房地(土地+建物),新北市新店區光華街1~30號,10.36,商,,,1080522,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070207,88.77,2,1,1,有,有,9600000,108145,,0,0,,RPTOMLKLOHOFFCF68DA
新莊區,房地(土地+建物),新北市新莊區思源路453巷1~30號,21.45,住,,,1080430,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740124,96.49,4,2,2,有,無,7500000,77728,,0,0,含增建或未登記建物。權利人共兩位,RPURMLSLOHOFFBF17DA
新莊區,房地(土地+建物)+車位,新北市新莊區民安西路173巷22弄1~30號,16.55,住,,,1080521,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,851228,110.85,3,2,2,有,有,8800000,79387,坡道平面,0,1400000,含增建或未登記建物。,RPPNMLQLOHOFFBF68DA
林口區,車位,新北市林口區南勢三街1~30號,2.78,住,,,1080518,土地0建物0車位1,,,其他,,,,33.8,0,0,0,有,有,800000,,坡道平面,33.8,800000,,RPSRMLTKOHOFFBF96DA
林口區,房地(土地+建物)+車位,新北市林口區中山路541~570號,11.04,商,,,1080528,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970111,123.71,2,2,1,有,有,7800000,69877,坡道平面,32.12,1400000,,RPOSMLTKOHOFFBF66DA
新莊區,房地(土地+建物),新北市新莊區中榮街61~90號,6.41,住,,,1080525,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891002,55.24,1,0,1,有,有,6030000,109160,,0,0,,RPQSMLTKOHOFFBF86DA
樹林區,房地(土地+建物)+車位,新北市樹林區學勤路241~270號,61.47,住,,,1080511,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,981109,259.54,3,2,2,有,有,22780000,87771,坡道平面,37.62,0,,RPQSMLRLOHOFFIF37CA
五股區,房地(土地+建物)+車位,新北市五股區凌雲路一段158巷1~30號,20.93,住,,,1080422,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840503,139.67,2,2,2,有,有,8100000,57994,坡道平面,0,1500000,含增建或未登記建物。,RPXSMLSKOHOFFBF47DA
板橋區,房地(土地+建物),新北市板橋區民生路二段1~30號,1.85,住,,,1080518,土地1建物1車位0,二十二層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860815,37.44,1,0,1,有,有,4900000,130876,,0,0,含增建或未登記建物。權利人共二人,RPTRMLLLOHOFFAF88DA
鶯歌區,土地,國姓段481~510地號,3.07,住,,,1080527,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,185476,60416,,0,0,,RPQSMLMKPHOFFIF86CA
鶯歌區,土地,昌福段31~60地號,14.7,其他,,,1080508,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,806622,54872,,0,0,本件為協議價購案件,RPUNMLKLOHOFFIF56CA
鶯歌區,土地,昌福段31~60地號,14.7,其他,,,1080508,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,806622,54872,,0,0,本件為協議價購案件,RPVNMLKLOHOFFIF66CA
樹林區,房地(土地+建物),新北市樹林區太元街1~30號,34.3,住,,,1080501,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790319,118.18,3,2,2,有,無,8000000,67693,,0,0,,RPXOMLSKOHOFFIF67CA
樹林區,房地(土地+建物)+車位,新北市樹林區中和街1~30號,32.06,住,,,1080603,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080227,164.18,3,1,2,有,無,8870000,64189,坡道平面,44.69,1200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPPMLTKOHOFFIF07CA
樹林區,房地(土地+建物)+車位,新北市樹林區中和街1~30號,24.84,住,,,1080603,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080227,117.18,2,1,1,有,無,7150000,68419,坡道機械,24.37,800000,土地及建物分次登記案件。前案土地登記收件字號：;,RPQPMLTKOHOFFIF17CA
樹林區,房地(土地+建物),新北市樹林區中和街1~30號,19.5,住,,,1080603,土地1建物1車位0,四層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1080227,73.1,1,1,1,有,無,4790000,65527,,0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPTQMLTKOHOFFIF57CA
三峽區,房地(土地+建物),新北市三峽區中正路一段151~180號,6.35,住,,,1080505,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860617,47.21,2,2,2,有,有,3550000,75196,,0,0,有夾層,RPOQMLKLOHOFFIF88CA
三峽區,房地(土地+建物)+車位,新北市三峽區大學路91~120號,29.63,住,,,1080530,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071018,159.79,3,2,2,有,有,15190000,111328,坡道平面,36.82,1500000,,RPRNMLLLOHOFFIF98CA
三峽區,房地(土地+建物)+車位,新北市三峽區大學路91~120號,29.63,住,,,1080530,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071018,159.79,3,2,2,有,有,14510000,106611,坡道平面,36.82,1400000,,RPVNMLLLOHOFFIF76CA
三峽區,房地(土地+建物),新北市三峽區復興路160巷2弄1~30號,13.23,住,,,1080423,土地2建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830510,128.68,4,1,2,有,有,9800000,76158,,0,0,,RPVOMLOLOHOFFIF17CA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路271~300號,28.24,住,,,1080606,土地1建物1車位2,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061030,221.9,3,2,1,有,有,14020000,78360,坡道平面,83.82,3200000,,RPOPMLSLOHOFFIF96CA
